election,election_date,precinct_code,precinct_description,political_party,voter_count
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,REPUBLICAN,101
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,DEMOCRATIC,418
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,NO AFFILIATION,23
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,512,PHILA WD 05 DIV 12,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,513,PHILA WD 05 DIV 13,DEMOCRATIC,91
2016 GENERAL PRIMARY,4/26/2016,513,PHILA WD 05 DIV 13,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,513,PHILA WD 05 DIV 13,REPUBLICAN,17
2016 GENERAL PRIMARY,4/26/2016,513,PHILA WD 05 DIV 13,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,513,PHILA WD 05 DIV 13,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,514,PHILA WD 05 DIV 14,NO AFFILIATION,11
2016 GENERAL PRIMARY,4/26/2016,514,PHILA WD 05 DIV 14,REPUBLICAN,22
2016 GENERAL PRIMARY,4/26/2016,514,PHILA WD 05 DIV 14,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,514,PHILA WD 05 DIV 14,DEMOCRATIC,257
2016 GENERAL PRIMARY,4/26/2016,515,PHILA WD 05 DIV 15,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,515,PHILA WD 05 DIV 15,REPUBLICAN,27
2016 GENERAL PRIMARY,4/26/2016,515,PHILA WD 05 DIV 15,DEMOCRATIC,247
2016 GENERAL PRIMARY,4/26/2016,515,PHILA WD 05 DIV 15,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,515,PHILA WD 05 DIV 15,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,DEMOCRATIC,295
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,NO AFFILIATION,18
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,516,PHILA WD 05 DIV 16,REPUBLICAN,45
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,DEMOCRATIC,536
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,NO AFFILIATION,18
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,517,PHILA WD 05 DIV 17,REPUBLICAN,61
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,NO AFFILIATION,20
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,REPUBLICAN,144
2016 GENERAL PRIMARY,4/26/2016,518,PHILA WD 05 DIV 18,DEMOCRATIC,452
2016 GENERAL PRIMARY,4/26/2016,519,PHILA WD 05 DIV 19,DEMOCRATIC,488
2016 GENERAL PRIMARY,4/26/2016,519,PHILA WD 05 DIV 19,INDEPENDENT DEMOCRAT,1
2016 GENERAL PRIMARY,4/26/2016,519,PHILA WD 05 DIV 19,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,519,PHILA WD 05 DIV 19,REPUBLICAN,79
2016 GENERAL PRIMARY,4/26/2016,520,PHILA WD 05 DIV 20,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,520,PHILA WD 05 DIV 20,REPUBLICAN,21
2016 GENERAL PRIMARY,4/26/2016,520,PHILA WD 05 DIV 20,DEMOCRATIC,202
2016 GENERAL PRIMARY,4/26/2016,520,PHILA WD 05 DIV 20,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,520,PHILA WD 05 DIV 20,NONE,1
2016 GENERAL PRIMARY,4/26/2016,521,PHILA WD 05 DIV 21,REPUBLICAN,105
2016 GENERAL PRIMARY,4/26/2016,521,PHILA WD 05 DIV 21,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,521,PHILA WD 05 DIV 21,NO AFFILIATION,38
2016 GENERAL PRIMARY,4/26/2016,521,PHILA WD 05 DIV 21,OTHER,2
2016 GENERAL PRIMARY,4/26/2016,521,PHILA WD 05 DIV 21,DEMOCRATIC,580
2016 GENERAL PRIMARY,4/26/2016,522,PHILA WD 05 DIV 22,DEMOCRATIC,280
2016 GENERAL PRIMARY,4/26/2016,522,PHILA WD 05 DIV 22,NO AFFILIATION,8
2016 GENERAL PRIMARY,4/26/2016,522,PHILA WD 05 DIV 22,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,522,PHILA WD 05 DIV 22,REPUBLICAN,37
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,NO AFFILIATION,18
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,REPUBLICAN,28
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,DEMOCRATIC,424
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,523,PHILA WD 05 DIV 23,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,DEMOCRATIC,321
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,REPUBLICAN,64
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,NO AFFILIATION,20
2016 GENERAL PRIMARY,4/26/2016,524,PHILA WD 05 DIV 24,LIBERTARIAN,2
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,REPUBLICAN,31
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,NO AFFILIATION,19
2016 GENERAL PRIMARY,4/26/2016,525,PHILA WD 05 DIV 25,DEMOCRATIC,301
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,REPUBLICAN,86
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,NO AFFILIATION,32
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,SOCIALIST,1
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,DEMOCRATIC,360
2016 GENERAL PRIMARY,4/26/2016,526,PHILA WD 05 DIV 26,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,REPUBLICAN,69
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,NO AFFILIATION,13
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,CONSUMER'S,1
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,DEMOCRATIC,362
2016 GENERAL PRIMARY,4/26/2016,527,PHILA WD 05 DIV 27,NONE,1
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,GREEN,1
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,DEMOCRATIC,246
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,INDEPENDENT,4
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,NO PARTY,2
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,REPUBLICAN,33
2016 GENERAL PRIMARY,4/26/2016,528,PHILA WD 05 DIV 28,NO AFFILIATION,15
2016 GENERAL PRIMARY,4/26/2016,529,PHILA WD 05 DIV 29,REPUBLICAN,7
2016 GENERAL PRIMARY,4/26/2016,529,PHILA WD 05 DIV 29,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,529,PHILA WD 05 DIV 29,DEMOCRATIC,83
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,NO AFFILIATION,16
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,GREEN,2
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,DEMOCRATIC,278
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,601,PHILA WD 06 DIV 01,OTHER,1
2016 GENERAL PRIMARY,4/26/2016,602,PHILA WD 06 DIV 02,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,602,PHILA WD 06 DIV 02,REPUBLICAN,6
2016 GENERAL PRIMARY,4/26/2016,602,PHILA WD 06 DIV 02,DEMOCRATIC,230
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,REPUBLICAN,14
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,NO AFFILIATION,9
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,CONSERVATIVE DEMOCRAT,1
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,DEMOCRATIC,283
2016 GENERAL PRIMARY,4/26/2016,603,PHILA WD 06 DIV 03,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,604,PHILA WD 06 DIV 04,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,604,PHILA WD 06 DIV 04,DEMOCRATIC,302
2016 GENERAL PRIMARY,4/26/2016,604,PHILA WD 06 DIV 04,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,604,PHILA WD 06 DIV 04,REPUBLICAN,8
2016 GENERAL PRIMARY,4/26/2016,604,PHILA WD 06 DIV 04,UNAFFILIATED,1
2016 GENERAL PRIMARY,4/26/2016,605,PHILA WD 06 DIV 05,DEMOCRATIC,133
2016 GENERAL PRIMARY,4/26/2016,605,PHILA WD 06 DIV 05,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,605,PHILA WD 06 DIV 05,NO AFFILIATION,1
2016 GENERAL PRIMARY,4/26/2016,606,PHILA WD 06 DIV 06,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,606,PHILA WD 06 DIV 06,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,606,PHILA WD 06 DIV 06,NO AFFILIATION,5
2016 GENERAL PRIMARY,4/26/2016,606,PHILA WD 06 DIV 06,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,606,PHILA WD 06 DIV 06,DEMOCRATIC,228
2016 GENERAL PRIMARY,4/26/2016,607,PHILA WD 06 DIV 07,NO AFFILIATION,7
2016 GENERAL PRIMARY,4/26/2016,607,PHILA WD 06 DIV 07,DEMOCRATIC,249
2016 GENERAL PRIMARY,4/26/2016,607,PHILA WD 06 DIV 07,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,608,PHILA WD 06 DIV 08,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,608,PHILA WD 06 DIV 08,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,608,PHILA WD 06 DIV 08,AMERICAN,1
2016 GENERAL PRIMARY,4/26/2016,608,PHILA WD 06 DIV 08,DEMOCRATIC,153
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,NON-PARTISAN,1
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,DEMOCRATIC,150
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,REPUBLICAN,2
2016 GENERAL PRIMARY,4/26/2016,609,PHILA WD 06 DIV 09,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,610,PHILA WD 06 DIV 10,DEMOCRATIC,127
2016 GENERAL PRIMARY,4/26/2016,610,PHILA WD 06 DIV 10,NO AFFILIATION,4
2016 GENERAL PRIMARY,4/26/2016,610,PHILA WD 06 DIV 10,NO PARTY,1
2016 GENERAL PRIMARY,4/26/2016,610,PHILA WD 06 DIV 10,INDEPENDENT,2
2016 GENERAL PRIMARY,4/26/2016,610,PHILA WD 06 DIV 10,REPUBLICAN,10
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,DEMOCRATIC,260
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,NO AFFILIATION,6
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,NON-PARTISAN,2
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,REPUBLICAN,5
2016 GENERAL PRIMARY,4/26/2016,611,PHILA WD 06 DIV 11,UNKNOWN,1
2016 GENERAL PRIMARY,4/26/2016,612,PHILA WD 06 DIV 12,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,612,PHILA WD 06 DIV 12,DEMOCRATIC,170
2016 GENERAL PRIMARY,4/26/2016,612,PHILA WD 06 DIV 12,NO AFFILIATION,3
2016 GENERAL PRIMARY,4/26/2016,612,PHILA WD 06 DIV 12,REPUBLICAN,1
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,NO AFFILIATION,2
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,INDEPENDENT,1
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,NONE,1
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,REPUBLICAN,4
2016 GENERAL PRIMARY,4/26/2016,613,PHILA WD 06 DIV 13,DEMOCRATIC,183
2016 GENERAL PRIMARY,4/26/2016,614,PHILA WD 06 DIV 14,DEMOCRATIC,178
2016 GENERAL PRIMARY,4/26/2016,614,PHILA WD 06 DIV 14,LIBERTARIAN,1
2016 GENERAL PRIMARY,4/26/2016,614,PHILA WD 06 DIV 14,NO AFFILIATION,5
