voter_count,precinct_code,political_party,precinct_description,election_date,election
4,6118,REPUBLICAN,PHILA WD 61 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6118,NO AFFILIATION,PHILA WD 61 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
149,6118,DEMOCRATIC,PHILA WD 61 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6119,NO AFFILIATION,PHILA WD 61 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
156,6119,DEMOCRATIC,PHILA WD 61 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,6119,REPUBLICAN,PHILA WD 61 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6119,INDEPENDENT,PHILA WD 61 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6119,CONSUMER'S,PHILA WD 61 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
173,6120,DEMOCRATIC,PHILA WD 61 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6120,NO AFFILIATION,PHILA WD 61 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6120,UNKNOWN,PHILA WD 61 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6120,INDEPENDENT,PHILA WD 61 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6121,INDEPENDENT,PHILA WD 61 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6121,NO PARTY,PHILA WD 61 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6121,LIBERTARIAN,PHILA WD 61 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6121,REPUBLICAN,PHILA WD 61 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
254,6121,DEMOCRATIC,PHILA WD 61 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
155,6122,DEMOCRATIC,PHILA WD 61 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6122,UNKNOWN,PHILA WD 61 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6122,NO AFFILIATION,PHILA WD 61 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6122,REPUBLICAN,PHILA WD 61 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6122,INDEPENDENT,PHILA WD 61 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
206,6123,DEMOCRATIC,PHILA WD 61 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6123,NO AFFILIATION,PHILA WD 61 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6123,INDEPENDENT,PHILA WD 61 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6123,WHIG,PHILA WD 61 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
9,6123,REPUBLICAN,PHILA WD 61 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6124,NO AFFILIATION,PHILA WD 61 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
132,6124,DEMOCRATIC,PHILA WD 61 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6124,LIBERTARIAN,PHILA WD 61 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,6124,REPUBLICAN,PHILA WD 61 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6125,REPUBLICAN,PHILA WD 61 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6125,UNKNOWN,PHILA WD 61 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
194,6125,DEMOCRATIC,PHILA WD 61 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6125,LIBERTARIAN,PHILA WD 61 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6125,NO AFFILIATION,PHILA WD 61 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6126,NO AFFILIATION,PHILA WD 61 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
161,6126,DEMOCRATIC,PHILA WD 61 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6126,REPUBLICAN,PHILA WD 61 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6127,REPUBLICAN,PHILA WD 61 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
196,6127,DEMOCRATIC,PHILA WD 61 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6127,NO AFFILIATION,PHILA WD 61 DIV 27,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
215,6128,DEMOCRATIC,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6128,GREEN,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6128,UNKNOWN,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6128,NO AFFILIATION,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6128,REPUBLICAN,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6128,INDEPENDENT,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6128,NO PARTY,PHILA WD 61 DIV 28,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6201,UNKNOWN,PHILA WD 62 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
86,6201,DEMOCRATIC,PHILA WD 62 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6201,NO AFFILIATION,PHILA WD 62 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6201,REPUBLICAN,PHILA WD 62 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6202,INDEPENDENT,PHILA WD 62 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6202,REPUBLICAN,PHILA WD 62 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6202,NO AFFILIATION,PHILA WD 62 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
83,6202,DEMOCRATIC,PHILA WD 62 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
76,6203,DEMOCRATIC,PHILA WD 62 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6203,INDEPENDENT,PHILA WD 62 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
12,6203,REPUBLICAN,PHILA WD 62 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6203,NO PARTY,PHILA WD 62 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
135,6204,DEMOCRATIC,PHILA WD 62 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6204,INDEPENDENT,PHILA WD 62 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,6204,REPUBLICAN,PHILA WD 62 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,6204,NO AFFILIATION,PHILA WD 62 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6205,INDEPENDENT,PHILA WD 62 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
90,6205,DEMOCRATIC,PHILA WD 62 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
10,6205,REPUBLICAN,PHILA WD 62 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6205,NO AFFILIATION,PHILA WD 62 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
87,6206,DEMOCRATIC,PHILA WD 62 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
18,6206,REPUBLICAN,PHILA WD 62 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6206,NO AFFILIATION,PHILA WD 62 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6207,NO AFFILIATION,PHILA WD 62 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6207,REPUBLICAN,PHILA WD 62 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
106,6207,DEMOCRATIC,PHILA WD 62 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
136,6208,DEMOCRATIC,PHILA WD 62 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6208,INDEPENDENT,PHILA WD 62 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6208,REPUBLICAN,PHILA WD 62 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6208,NO AFFILIATION,PHILA WD 62 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
65,6209,DEMOCRATIC,PHILA WD 62 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,6209,REPUBLICAN,PHILA WD 62 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6209,NO AFFILIATION,PHILA WD 62 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6210,NO PARTY,PHILA WD 62 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6210,NO AFFILIATION,PHILA WD 62 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6210,INDEPENDENT,PHILA WD 62 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6210,REPUBLICAN,PHILA WD 62 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
105,6210,DEMOCRATIC,PHILA WD 62 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
165,6211,DEMOCRATIC,PHILA WD 62 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6211,INDEPENDENT,PHILA WD 62 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
13,6211,REPUBLICAN,PHILA WD 62 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6211,NO AFFILIATION,PHILA WD 62 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6211,NO PARTY,PHILA WD 62 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
93,6212,DEMOCRATIC,PHILA WD 62 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6212,UNKNOWN,PHILA WD 62 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6212,NO AFFILIATION,PHILA WD 62 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6212,REPUBLICAN,PHILA WD 62 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
145,6213,DEMOCRATIC,PHILA WD 62 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6213,NO AFFILIATION,PHILA WD 62 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6213,INDEPENDENT,PHILA WD 62 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,6213,REPUBLICAN,PHILA WD 62 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6213,NON-PARTISAN,PHILA WD 62 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
177,6214,DEMOCRATIC,PHILA WD 62 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6214,LIBERTARIAN,PHILA WD 62 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6214,NO AFFILIATION,PHILA WD 62 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6214,REPUBLICAN,PHILA WD 62 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
122,6215,DEMOCRATIC,PHILA WD 62 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
11,6215,REPUBLICAN,PHILA WD 62 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6215,NO AFFILIATION,PHILA WD 62 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
99,6216,DEMOCRATIC,PHILA WD 62 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6216,INDEPENDENT,PHILA WD 62 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
7,6216,REPUBLICAN,PHILA WD 62 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6216,NO PARTY,PHILA WD 62 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6217,NO AFFILIATION,PHILA WD 62 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
15,6217,REPUBLICAN,PHILA WD 62 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
111,6217,DEMOCRATIC,PHILA WD 62 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6217,LIBERTARIAN,PHILA WD 62 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6217,OTHER,PHILA WD 62 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
116,6218,DEMOCRATIC,PHILA WD 62 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
16,6218,REPUBLICAN,PHILA WD 62 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6218,NO AFFILIATION,PHILA WD 62 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6219,INDEPENDENT,PHILA WD 62 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
22,6219,REPUBLICAN,PHILA WD 62 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6219,NO PARTY,PHILA WD 62 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6219,GREEN,PHILA WD 62 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
89,6219,DEMOCRATIC,PHILA WD 62 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
126,6220,DEMOCRATIC,PHILA WD 62 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6220,INDEPENDENT,PHILA WD 62 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6220,NO AFFILIATION,PHILA WD 62 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
8,6220,REPUBLICAN,PHILA WD 62 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6221,REPUBLICAN,PHILA WD 62 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6221,NO AFFILIATION,PHILA WD 62 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6221,AMERICAN,PHILA WD 62 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
83,6221,DEMOCRATIC,PHILA WD 62 DIV 21,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
93,6222,DEMOCRATIC,PHILA WD 62 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
11,6222,REPUBLICAN,PHILA WD 62 DIV 22,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6223,NO AFFILIATION,PHILA WD 62 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
15,6223,REPUBLICAN,PHILA WD 62 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
62,6223,DEMOCRATIC,PHILA WD 62 DIV 23,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6224,INDEPENDENT,PHILA WD 62 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,6224,REPUBLICAN,PHILA WD 62 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6224,NO AFFILIATION,PHILA WD 62 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
74,6224,DEMOCRATIC,PHILA WD 62 DIV 24,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
85,6225,DEMOCRATIC,PHILA WD 62 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
12,6225,REPUBLICAN,PHILA WD 62 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6225,NO AFFILIATION,PHILA WD 62 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6225,INDEPENDENT,PHILA WD 62 DIV 25,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
11,6226,REPUBLICAN,PHILA WD 62 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6226,NO AFFILIATION,PHILA WD 62 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
87,6226,DEMOCRATIC,PHILA WD 62 DIV 26,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6301,LIBERTARIAN,PHILA WD 63 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6301,NO AFFILIATION,PHILA WD 63 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
61,6301,REPUBLICAN,PHILA WD 63 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
115,6301,DEMOCRATIC,PHILA WD 63 DIV 01,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
112,6302,DEMOCRATIC,PHILA WD 63 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6302,NO AFFILIATION,PHILA WD 63 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
51,6302,REPUBLICAN,PHILA WD 63 DIV 02,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
134,6303,DEMOCRATIC,PHILA WD 63 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6303,NO AFFILIATION,PHILA WD 63 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6303,INDEPENDENT,PHILA WD 63 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
74,6303,REPUBLICAN,PHILA WD 63 DIV 03,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6304,LIBERTARIAN,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
6,6304,NO AFFILIATION,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
93,6304,REPUBLICAN,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
122,6304,DEMOCRATIC,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6304,INDEPENDENT,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6304,NO PARTY,PHILA WD 63 DIV 04,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
44,6305,REPUBLICAN,PHILA WD 63 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
127,6305,DEMOCRATIC,PHILA WD 63 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6305,NO AFFILIATION,PHILA WD 63 DIV 05,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
112,6306,DEMOCRATIC,PHILA WD 63 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6306,NO AFFILIATION,PHILA WD 63 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6306,NO PARTY,PHILA WD 63 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
46,6306,REPUBLICAN,PHILA WD 63 DIV 06,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
28,6307,REPUBLICAN,PHILA WD 63 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
78,6307,DEMOCRATIC,PHILA WD 63 DIV 07,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6308,NO PARTY,PHILA WD 63 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
55,6308,REPUBLICAN,PHILA WD 63 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
136,6308,DEMOCRATIC,PHILA WD 63 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6308,NO AFFILIATION,PHILA WD 63 DIV 08,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
120,6309,DEMOCRATIC,PHILA WD 63 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6309,NO AFFILIATION,PHILA WD 63 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6309,LIBERTARIAN,PHILA WD 63 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
65,6309,REPUBLICAN,PHILA WD 63 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6309,INDEPENDENT,PHILA WD 63 DIV 09,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
148,6310,DEMOCRATIC,PHILA WD 63 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6310,NO AFFILIATION,PHILA WD 63 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6310,INDEPENDENT,PHILA WD 63 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
78,6310,REPUBLICAN,PHILA WD 63 DIV 10,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
76,6311,REPUBLICAN,PHILA WD 63 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6311,NO AFFILIATION,PHILA WD 63 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
272,6311,DEMOCRATIC,PHILA WD 63 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6311,UNKNOWN,PHILA WD 63 DIV 11,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
129,6312,DEMOCRATIC,PHILA WD 63 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6312,NO AFFILIATION,PHILA WD 63 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
43,6312,REPUBLICAN,PHILA WD 63 DIV 12,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
144,6313,DEMOCRATIC,PHILA WD 63 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6313,NO AFFILIATION,PHILA WD 63 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6313,NO PARTY,PHILA WD 63 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
49,6313,REPUBLICAN,PHILA WD 63 DIV 13,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
59,6314,REPUBLICAN,PHILA WD 63 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
3,6314,NO AFFILIATION,PHILA WD 63 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
167,6314,DEMOCRATIC,PHILA WD 63 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6314,GREEN,PHILA WD 63 DIV 14,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
140,6315,DEMOCRATIC,PHILA WD 63 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
5,6315,NO AFFILIATION,PHILA WD 63 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
48,6315,REPUBLICAN,PHILA WD 63 DIV 15,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
4,6316,NO AFFILIATION,PHILA WD 63 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
48,6316,REPUBLICAN,PHILA WD 63 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
73,6316,DEMOCRATIC,PHILA WD 63 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6316,NO PARTY,PHILA WD 63 DIV 16,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
93,6317,DEMOCRATIC,PHILA WD 63 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
44,6317,REPUBLICAN,PHILA WD 63 DIV 17,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
49,6318,REPUBLICAN,PHILA WD 63 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6318,NO AFFILIATION,PHILA WD 63 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
131,6318,DEMOCRATIC,PHILA WD 63 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
1,6318,NO PARTY,PHILA WD 63 DIV 18,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
119,6319,DEMOCRATIC,PHILA WD 63 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
2,6319,NO AFFILIATION,PHILA WD 63 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
48,6319,REPUBLICAN,PHILA WD 63 DIV 19,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
37,6320,REPUBLICAN,PHILA WD 63 DIV 20,05/19/2015 12:00:00 AM,2015 MUNICIPAL PRIMARY
