election,election_date,precinct_code,precinct_description,political_party,voter_count
2017 MUNICIPAL PRIMARY,5/16/2017,5711,PHILA WD 57 DIV 11,REPUBLICAN,21
2017 MUNICIPAL PRIMARY,5/16/2017,5712,PHILA WD 57 DIV 12,DEMOCRATIC,73
2017 MUNICIPAL PRIMARY,5/16/2017,5712,PHILA WD 57 DIV 12,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5712,PHILA WD 57 DIV 12,REPUBLICAN,28
2017 MUNICIPAL PRIMARY,5/16/2017,5713,PHILA WD 57 DIV 13,DEMOCRATIC,59
2017 MUNICIPAL PRIMARY,5/16/2017,5713,PHILA WD 57 DIV 13,LIBERTARIAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,5713,PHILA WD 57 DIV 13,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5713,PHILA WD 57 DIV 13,REPUBLICAN,48
2017 MUNICIPAL PRIMARY,5/16/2017,5714,PHILA WD 57 DIV 14,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,5714,PHILA WD 57 DIV 14,REPUBLICAN,25
2017 MUNICIPAL PRIMARY,5/16/2017,5715,PHILA WD 57 DIV 15,CONSERVATIVE,1
2017 MUNICIPAL PRIMARY,5/16/2017,5715,PHILA WD 57 DIV 15,DEMOCRATIC,69
2017 MUNICIPAL PRIMARY,5/16/2017,5715,PHILA WD 57 DIV 15,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,5716,PHILA WD 57 DIV 16,DEMOCRATIC,57
2017 MUNICIPAL PRIMARY,5/16/2017,5716,PHILA WD 57 DIV 16,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5716,PHILA WD 57 DIV 16,REPUBLICAN,21
2017 MUNICIPAL PRIMARY,5/16/2017,5717,PHILA WD 57 DIV 17,DEMOCRATIC,87
2017 MUNICIPAL PRIMARY,5/16/2017,5717,PHILA WD 57 DIV 17,REPUBLICAN,37
2017 MUNICIPAL PRIMARY,5/16/2017,5718,PHILA WD 57 DIV 18,DEMOCRATIC,81
2017 MUNICIPAL PRIMARY,5/16/2017,5718,PHILA WD 57 DIV 18,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5718,PHILA WD 57 DIV 18,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5718,PHILA WD 57 DIV 18,REPUBLICAN,38
2017 MUNICIPAL PRIMARY,5/16/2017,5719,PHILA WD 57 DIV 19,DEMOCRATIC,63
2017 MUNICIPAL PRIMARY,5/16/2017,5719,PHILA WD 57 DIV 19,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5719,PHILA WD 57 DIV 19,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5719,PHILA WD 57 DIV 19,REPUBLICAN,16
2017 MUNICIPAL PRIMARY,5/16/2017,5720,PHILA WD 57 DIV 20,DEMOCRATIC,36
2017 MUNICIPAL PRIMARY,5/16/2017,5720,PHILA WD 57 DIV 20,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5720,PHILA WD 57 DIV 20,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5720,PHILA WD 57 DIV 20,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,5721,PHILA WD 57 DIV 21,DEMOCRATIC,70
2017 MUNICIPAL PRIMARY,5/16/2017,5721,PHILA WD 57 DIV 21,REPUBLICAN,17
2017 MUNICIPAL PRIMARY,5/16/2017,5722,PHILA WD 57 DIV 22,DEMOCRATIC,69
2017 MUNICIPAL PRIMARY,5/16/2017,5722,PHILA WD 57 DIV 22,REPUBLICAN,17
2017 MUNICIPAL PRIMARY,5/16/2017,5723,PHILA WD 57 DIV 23,DEMOCRATIC,75
2017 MUNICIPAL PRIMARY,5/16/2017,5723,PHILA WD 57 DIV 23,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5723,PHILA WD 57 DIV 23,REPUBLICAN,11
2017 MUNICIPAL PRIMARY,5/16/2017,5724,PHILA WD 57 DIV 24,DEMOCRATIC,25
2017 MUNICIPAL PRIMARY,5/16/2017,5724,PHILA WD 57 DIV 24,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5724,PHILA WD 57 DIV 24,REPUBLICAN,15
2017 MUNICIPAL PRIMARY,5/16/2017,5725,PHILA WD 57 DIV 25,DEMOCRATIC,52
2017 MUNICIPAL PRIMARY,5/16/2017,5725,PHILA WD 57 DIV 25,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,5725,PHILA WD 57 DIV 25,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,5726,PHILA WD 57 DIV 26,DEMOCRATIC,53
2017 MUNICIPAL PRIMARY,5/16/2017,5726,PHILA WD 57 DIV 26,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5726,PHILA WD 57 DIV 26,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,5727,PHILA WD 57 DIV 27,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,5727,PHILA WD 57 DIV 27,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,5728,PHILA WD 57 DIV 28,DEMOCRATIC,68
2017 MUNICIPAL PRIMARY,5/16/2017,5728,PHILA WD 57 DIV 28,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5728,PHILA WD 57 DIV 28,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5728,PHILA WD 57 DIV 28,REPUBLICAN,18
2017 MUNICIPAL PRIMARY,5/16/2017,5801,PHILA WD 58 DIV 01,DEMOCRATIC,42
2017 MUNICIPAL PRIMARY,5/16/2017,5801,PHILA WD 58 DIV 01,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5801,PHILA WD 58 DIV 01,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5802,PHILA WD 58 DIV 02,DEMOCRATIC,22
2017 MUNICIPAL PRIMARY,5/16/2017,5802,PHILA WD 58 DIV 02,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,5803,PHILA WD 58 DIV 03,DEMOCRATIC,67
2017 MUNICIPAL PRIMARY,5/16/2017,5803,PHILA WD 58 DIV 03,INDEPENDANT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5803,PHILA WD 58 DIV 03,NO PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,5803,PHILA WD 58 DIV 03,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,5804,PHILA WD 58 DIV 04,DEMOCRATIC,87
2017 MUNICIPAL PRIMARY,5/16/2017,5804,PHILA WD 58 DIV 04,INDEPENDENCE,1
2017 MUNICIPAL PRIMARY,5/16/2017,5804,PHILA WD 58 DIV 04,REPUBLICAN,66
2017 MUNICIPAL PRIMARY,5/16/2017,5805,PHILA WD 58 DIV 05,DEMOCRATIC,80
2017 MUNICIPAL PRIMARY,5/16/2017,5805,PHILA WD 58 DIV 05,LIBERTARIAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5805,PHILA WD 58 DIV 05,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,5805,PHILA WD 58 DIV 05,REPUBLICAN,20
2017 MUNICIPAL PRIMARY,5/16/2017,5806,PHILA WD 58 DIV 06,DEMOCRATIC,48
2017 MUNICIPAL PRIMARY,5/16/2017,5806,PHILA WD 58 DIV 06,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5806,PHILA WD 58 DIV 06,REPUBLICAN,15
2017 MUNICIPAL PRIMARY,5/16/2017,5807,PHILA WD 58 DIV 07,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,5807,PHILA WD 58 DIV 07,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5807,PHILA WD 58 DIV 07,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,5807,PHILA WD 58 DIV 07,REPUBLICAN,24
2017 MUNICIPAL PRIMARY,5/16/2017,5808,PHILA WD 58 DIV 08,DEMOCRATIC,66
2017 MUNICIPAL PRIMARY,5/16/2017,5808,PHILA WD 58 DIV 08,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5808,PHILA WD 58 DIV 08,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,5808,PHILA WD 58 DIV 08,REPUBLICAN,9
2017 MUNICIPAL PRIMARY,5/16/2017,5809,PHILA WD 58 DIV 09,DEMOCRATIC,60
2017 MUNICIPAL PRIMARY,5/16/2017,5809,PHILA WD 58 DIV 09,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5809,PHILA WD 58 DIV 09,REPUBLICAN,25
2017 MUNICIPAL PRIMARY,5/16/2017,5810,PHILA WD 58 DIV 10,DEMOCRATIC,57
2017 MUNICIPAL PRIMARY,5/16/2017,5810,PHILA WD 58 DIV 10,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5810,PHILA WD 58 DIV 10,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5810,PHILA WD 58 DIV 10,REPUBLICAN,20
2017 MUNICIPAL PRIMARY,5/16/2017,5811,PHILA WD 58 DIV 11,DEMOCRATIC,40
2017 MUNICIPAL PRIMARY,5/16/2017,5811,PHILA WD 58 DIV 11,DEMOCRATIC SOCIALIST,1
2017 MUNICIPAL PRIMARY,5/16/2017,5811,PHILA WD 58 DIV 11,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,5811,PHILA WD 58 DIV 11,REPUBLICAN,18
2017 MUNICIPAL PRIMARY,5/16/2017,5812,PHILA WD 58 DIV 12,DEMOCRATIC,37
2017 MUNICIPAL PRIMARY,5/16/2017,5812,PHILA WD 58 DIV 12,REPUBLICAN,19
2017 MUNICIPAL PRIMARY,5/16/2017,5813,PHILA WD 58 DIV 13,DEMOCRATIC,65
2017 MUNICIPAL PRIMARY,5/16/2017,5813,PHILA WD 58 DIV 13,REPUBLICAN,32
2017 MUNICIPAL PRIMARY,5/16/2017,5814,PHILA WD 58 DIV 14,DEMOCRATIC,43
2017 MUNICIPAL PRIMARY,5/16/2017,5814,PHILA WD 58 DIV 14,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5814,PHILA WD 58 DIV 14,REPUBLICAN,10
2017 MUNICIPAL PRIMARY,5/16/2017,5815,PHILA WD 58 DIV 15,DEMOCRATIC,26
2017 MUNICIPAL PRIMARY,5/16/2017,5815,PHILA WD 58 DIV 15,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5816,PHILA WD 58 DIV 16,DEMOCRATIC,82
2017 MUNICIPAL PRIMARY,5/16/2017,5816,PHILA WD 58 DIV 16,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5816,PHILA WD 58 DIV 16,REPUBLICAN,36
2017 MUNICIPAL PRIMARY,5/16/2017,5817,PHILA WD 58 DIV 17,DEMOCRATIC,82
2017 MUNICIPAL PRIMARY,5/16/2017,5817,PHILA WD 58 DIV 17,REPUBLICAN,16
2017 MUNICIPAL PRIMARY,5/16/2017,5818,PHILA WD 58 DIV 18,DEMOCRATIC,44
2017 MUNICIPAL PRIMARY,5/16/2017,5818,PHILA WD 58 DIV 18,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5818,PHILA WD 58 DIV 18,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5818,PHILA WD 58 DIV 18,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5819,PHILA WD 58 DIV 19,DEMOCRATIC,96
2017 MUNICIPAL PRIMARY,5/16/2017,5819,PHILA WD 58 DIV 19,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5819,PHILA WD 58 DIV 19,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5819,PHILA WD 58 DIV 19,REPUBLICAN,29
2017 MUNICIPAL PRIMARY,5/16/2017,5820,PHILA WD 58 DIV 20,DEMOCRATIC,88
2017 MUNICIPAL PRIMARY,5/16/2017,5820,PHILA WD 58 DIV 20,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5820,PHILA WD 58 DIV 20,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5820,PHILA WD 58 DIV 20,REPUBLICAN,17
2017 MUNICIPAL PRIMARY,5/16/2017,5821,PHILA WD 58 DIV 21,DEMOCRATIC,65
2017 MUNICIPAL PRIMARY,5/16/2017,5821,PHILA WD 58 DIV 21,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5821,PHILA WD 58 DIV 21,REPUBLICAN,45
2017 MUNICIPAL PRIMARY,5/16/2017,5822,PHILA WD 58 DIV 22,DEMOCRATIC,46
2017 MUNICIPAL PRIMARY,5/16/2017,5822,PHILA WD 58 DIV 22,REPUBLICAN,20
2017 MUNICIPAL PRIMARY,5/16/2017,5823,PHILA WD 58 DIV 23,DEMOCRATIC,74
2017 MUNICIPAL PRIMARY,5/16/2017,5823,PHILA WD 58 DIV 23,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,5823,PHILA WD 58 DIV 23,REPUBLICAN,33
2017 MUNICIPAL PRIMARY,5/16/2017,5824,PHILA WD 58 DIV 24,DEMOCRATIC,118
2017 MUNICIPAL PRIMARY,5/16/2017,5824,PHILA WD 58 DIV 24,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,5824,PHILA WD 58 DIV 24,REPUBLICAN,47
2017 MUNICIPAL PRIMARY,5/16/2017,5825,PHILA WD 58 DIV 25,DEMOCRATIC,61
2017 MUNICIPAL PRIMARY,5/16/2017,5825,PHILA WD 58 DIV 25,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5825,PHILA WD 58 DIV 25,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5825,PHILA WD 58 DIV 25,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,5826,PHILA WD 58 DIV 26,DEMOCRATIC,80
2017 MUNICIPAL PRIMARY,5/16/2017,5826,PHILA WD 58 DIV 26,NO AFFILIATION,5
2017 MUNICIPAL PRIMARY,5/16/2017,5826,PHILA WD 58 DIV 26,NON-PARTISAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5826,PHILA WD 58 DIV 26,REPUBLICAN,19
2017 MUNICIPAL PRIMARY,5/16/2017,5827,PHILA WD 58 DIV 27,DEMOCRATIC,56
2017 MUNICIPAL PRIMARY,5/16/2017,5827,PHILA WD 58 DIV 27,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,5827,PHILA WD 58 DIV 27,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,5828,PHILA WD 58 DIV 28,DEMOCRATIC,52
2017 MUNICIPAL PRIMARY,5/16/2017,5828,PHILA WD 58 DIV 28,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5828,PHILA WD 58 DIV 28,REPUBLICAN,19
2017 MUNICIPAL PRIMARY,5/16/2017,5829,PHILA WD 58 DIV 29,DEMOCRATIC,104
2017 MUNICIPAL PRIMARY,5/16/2017,5829,PHILA WD 58 DIV 29,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5829,PHILA WD 58 DIV 29,REPUBLICAN,45
2017 MUNICIPAL PRIMARY,5/16/2017,5830,PHILA WD 58 DIV 30,DEMOCRATIC,48
2017 MUNICIPAL PRIMARY,5/16/2017,5830,PHILA WD 58 DIV 30,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5830,PHILA WD 58 DIV 30,REPUBLICAN,18
2017 MUNICIPAL PRIMARY,5/16/2017,5831,PHILA WD 58 DIV 31,DEMOCRATIC,54
2017 MUNICIPAL PRIMARY,5/16/2017,5831,PHILA WD 58 DIV 31,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5831,PHILA WD 58 DIV 31,REPUBLICAN,12
2017 MUNICIPAL PRIMARY,5/16/2017,5832,PHILA WD 58 DIV 32,DEMOCRATIC,32
2017 MUNICIPAL PRIMARY,5/16/2017,5832,PHILA WD 58 DIV 32,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5832,PHILA WD 58 DIV 32,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,5833,PHILA WD 58 DIV 33,DEMOCRATIC,22
2017 MUNICIPAL PRIMARY,5/16/2017,5833,PHILA WD 58 DIV 33,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5833,PHILA WD 58 DIV 33,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,5834,PHILA WD 58 DIV 34,DEMOCRATIC,81
2017 MUNICIPAL PRIMARY,5/16/2017,5834,PHILA WD 58 DIV 34,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5834,PHILA WD 58 DIV 34,REPUBLICAN,11
2017 MUNICIPAL PRIMARY,5/16/2017,5835,PHILA WD 58 DIV 35,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5835,PHILA WD 58 DIV 35,DEMOCRATIC,91
2017 MUNICIPAL PRIMARY,5/16/2017,5835,PHILA WD 58 DIV 35,GREEN,2
2017 MUNICIPAL PRIMARY,5/16/2017,5835,PHILA WD 58 DIV 35,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5835,PHILA WD 58 DIV 35,REPUBLICAN,32
2017 MUNICIPAL PRIMARY,5/16/2017,5836,PHILA WD 58 DIV 36,DEMOCRATIC,23
2017 MUNICIPAL PRIMARY,5/16/2017,5836,PHILA WD 58 DIV 36,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5837,PHILA WD 58 DIV 37,DEMOCRATIC,79
2017 MUNICIPAL PRIMARY,5/16/2017,5837,PHILA WD 58 DIV 37,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5837,PHILA WD 58 DIV 37,REPUBLICAN,14
2017 MUNICIPAL PRIMARY,5/16/2017,5838,PHILA WD 58 DIV 38,DEMOCRATIC,19
2017 MUNICIPAL PRIMARY,5/16/2017,5838,PHILA WD 58 DIV 38,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,5839,PHILA WD 58 DIV 39,DEMOCRATIC,85
2017 MUNICIPAL PRIMARY,5/16/2017,5839,PHILA WD 58 DIV 39,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5839,PHILA WD 58 DIV 39,REPUBLICAN,56
2017 MUNICIPAL PRIMARY,5/16/2017,5840,PHILA WD 58 DIV 40,DEMOCRATIC,39
2017 MUNICIPAL PRIMARY,5/16/2017,5840,PHILA WD 58 DIV 40,REPUBLICAN,7
2017 MUNICIPAL PRIMARY,5/16/2017,5841,PHILA WD 58 DIV 41,DEMOCRATIC,126
2017 MUNICIPAL PRIMARY,5/16/2017,5841,PHILA WD 58 DIV 41,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,5841,PHILA WD 58 DIV 41,NON-PARTISAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5841,PHILA WD 58 DIV 41,REPUBLICAN,70
2017 MUNICIPAL PRIMARY,5/16/2017,5842,PHILA WD 58 DIV 42,DEMOCRATIC,45
2017 MUNICIPAL PRIMARY,5/16/2017,5842,PHILA WD 58 DIV 42,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5842,PHILA WD 58 DIV 42,REPUBLICAN,19
2017 MUNICIPAL PRIMARY,5/16/2017,5843,PHILA WD 58 DIV 43,DEMOCRATIC,43
2017 MUNICIPAL PRIMARY,5/16/2017,5843,PHILA WD 58 DIV 43,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5843,PHILA WD 58 DIV 43,REPUBLICAN,12
2017 MUNICIPAL PRIMARY,5/16/2017,5844,PHILA WD 58 DIV 44,DEMOCRATIC,94
2017 MUNICIPAL PRIMARY,5/16/2017,5844,PHILA WD 58 DIV 44,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5844,PHILA WD 58 DIV 44,REPUBLICAN,11
2017 MUNICIPAL PRIMARY,5/16/2017,5901,PHILA WD 59 DIV 01,DEMOCRATIC,90
2017 MUNICIPAL PRIMARY,5/16/2017,5901,PHILA WD 59 DIV 01,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5902,PHILA WD 59 DIV 02,DEMOCRATIC,116
2017 MUNICIPAL PRIMARY,5/16/2017,5902,PHILA WD 59 DIV 02,INDEPENDENT,2
2017 MUNICIPAL PRIMARY,5/16/2017,5902,PHILA WD 59 DIV 02,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,5902,PHILA WD 59 DIV 02,NO PARTY,1
2017 MUNICIPAL PRIMARY,5/16/2017,5902,PHILA WD 59 DIV 02,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5903,PHILA WD 59 DIV 03,DEMOCRATIC,80
2017 MUNICIPAL PRIMARY,5/16/2017,5903,PHILA WD 59 DIV 03,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5903,PHILA WD 59 DIV 03,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,5904,PHILA WD 59 DIV 04,DEMOCRATIC,188
2017 MUNICIPAL PRIMARY,5/16/2017,5904,PHILA WD 59 DIV 04,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,5904,PHILA WD 59 DIV 04,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5905,PHILA WD 59 DIV 05,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5905,PHILA WD 59 DIV 05,DEMOCRATIC,115
2017 MUNICIPAL PRIMARY,5/16/2017,5905,PHILA WD 59 DIV 05,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5905,PHILA WD 59 DIV 05,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5906,PHILA WD 59 DIV 06,DEMOCRATIC,71
2017 MUNICIPAL PRIMARY,5/16/2017,5906,PHILA WD 59 DIV 06,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,5906,PHILA WD 59 DIV 06,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5907,PHILA WD 59 DIV 07,DEMOCRATIC,88
2017 MUNICIPAL PRIMARY,5/16/2017,5907,PHILA WD 59 DIV 07,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5907,PHILA WD 59 DIV 07,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5908,PHILA WD 59 DIV 08,DEMOCRATIC,102
2017 MUNICIPAL PRIMARY,5/16/2017,5908,PHILA WD 59 DIV 08,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5908,PHILA WD 59 DIV 08,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5908,PHILA WD 59 DIV 08,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,5909,PHILA WD 59 DIV 09,DEMOCRATIC,82
2017 MUNICIPAL PRIMARY,5/16/2017,5910,PHILA WD 59 DIV 10,DEMOCRATIC,154
2017 MUNICIPAL PRIMARY,5/16/2017,5910,PHILA WD 59 DIV 10,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5910,PHILA WD 59 DIV 10,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5910,PHILA WD 59 DIV 10,REPUBLICAN,4
2017 MUNICIPAL PRIMARY,5/16/2017,5911,PHILA WD 59 DIV 11,DEMOCRATIC,98
2017 MUNICIPAL PRIMARY,5/16/2017,5911,PHILA WD 59 DIV 11,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5911,PHILA WD 59 DIV 11,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5912,PHILA WD 59 DIV 12,DEMOCRATIC,143
2017 MUNICIPAL PRIMARY,5/16/2017,5912,PHILA WD 59 DIV 12,NO AFFILIATION,3
2017 MUNICIPAL PRIMARY,5/16/2017,5912,PHILA WD 59 DIV 12,REPUBLICAN,2
2017 MUNICIPAL PRIMARY,5/16/2017,5913,PHILA WD 59 DIV 13,DEMOCRATIC,124
2017 MUNICIPAL PRIMARY,5/16/2017,5913,PHILA WD 59 DIV 13,REPUBLICAN,3
2017 MUNICIPAL PRIMARY,5/16/2017,5914,PHILA WD 59 DIV 14,DEMOCRATIC,81
2017 MUNICIPAL PRIMARY,5/16/2017,5914,PHILA WD 59 DIV 14,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5915,PHILA WD 59 DIV 15,DEMOCRATIC,80
2017 MUNICIPAL PRIMARY,5/16/2017,5915,PHILA WD 59 DIV 15,N/A,1
2017 MUNICIPAL PRIMARY,5/16/2017,5915,PHILA WD 59 DIV 15,NO AFFILIATION,1
2017 MUNICIPAL PRIMARY,5/16/2017,5915,PHILA WD 59 DIV 15,REPUBLICAN,8
2017 MUNICIPAL PRIMARY,5/16/2017,5916,PHILA WD 59 DIV 16,DEMOCRATIC,86
2017 MUNICIPAL PRIMARY,5/16/2017,5916,PHILA WD 59 DIV 16,NO AFFILIATION,4
2017 MUNICIPAL PRIMARY,5/16/2017,5916,PHILA WD 59 DIV 16,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5917,PHILA WD 59 DIV 17,DEMOCRATIC,238
2017 MUNICIPAL PRIMARY,5/16/2017,5917,PHILA WD 59 DIV 17,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5917,PHILA WD 59 DIV 17,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5917,PHILA WD 59 DIV 17,OTHER,1
2017 MUNICIPAL PRIMARY,5/16/2017,5917,PHILA WD 59 DIV 17,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,5918,PHILA WD 59 DIV 18,DEMOCRATIC,125
2017 MUNICIPAL PRIMARY,5/16/2017,5918,PHILA WD 59 DIV 18,NO AFFILIATION,2
2017 MUNICIPAL PRIMARY,5/16/2017,5918,PHILA WD 59 DIV 18,NONE,1
2017 MUNICIPAL PRIMARY,5/16/2017,5918,PHILA WD 59 DIV 18,REPUBLICAN,5
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,DEMOCRATIC,220
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,GREEN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,INDEPENDENT,1
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,NO AFFILIATION,8
2017 MUNICIPAL PRIMARY,5/16/2017,5919,PHILA WD 59 DIV 19,REPUBLICAN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5920,PHILA WD 59 DIV 20,UNKNOWN,1
2017 MUNICIPAL PRIMARY,5/16/2017,5920,PHILA WD 59 DIV 20,DEMOCRATIC,58
2017 MUNICIPAL PRIMARY,5/16/2017,5920,PHILA WD 59 DIV 20,INDEPENDENT,1
